branch,layer,hash,row,train_tokens,val_tokens,distinct_contexts_train,distinct_contexts_val,train_mean,val_mean,gap
bigram,0,0,1658,78,96,78,94,4.401718450972858,4.995292578076866,0.5935741271040085
bigram,0,0,3860,59,64,59,64,4.892985386647663,4.680009908736793,-0.21297547791087013
bigram,0,0,75,42,31,42,31,4.56130528627407,4.173617394100273,-0.38768789217379673
bigram,0,0,3409,47,33,47,33,3.951436310808392,4.58237088730587,0.6309345764974776
bigram,0,0,7500,67,144,67,143,4.438351551432218,4.555120034626573,0.11676848319435518
bigram,0,0,6492,46,48,46,48,4.562850592900878,4.648943096554528,0.08609250365365018
bigram,0,0,2261,50,53,50,53,5.130935940742493,4.624865882520406,-0.506070058222087
bigram,0,0,4948,66,83,65,81,4.283467931334268,5.00426136953644,0.7207934382021719
bigram,0,0,3421,63,79,63,79,4.546827973635305,4.722900790822562,0.17607281718725698
bigram,0,0,4682,60,35,60,35,4.884404863719828,4.172114336064884,-0.712290527654944
bigram,0,0,5650,134,99,133,98,4.675880199213747,4.638795626034603,-0.037084573179144265
bigram,0,0,5196,172,201,171,197,4.3856663230622495,4.395560519350461,0.009894196288211532
bigram,0,0,6568,126,134,125,133,4.566709473193254,4.424740331942465,-0.1419691412507884
bigram,0,0,1831,76,63,76,62,5.459990763056435,4.717010298063831,-0.7429804649926046
bigram,0,0,7634,48,33,48,33,3.756530494390366,5.691877099600705,1.9353466052103392
bigram,0,0,249,43,42,43,42,4.871265080086021,3.910607765118281,-0.9606573149677398
bigram,0,0,4242,45,38,45,38,4.787325283553865,3.797421905389025,-0.9899033781648399
bigram,0,0,1044,56,100,56,98,3.7373006420176744,3.6104460929124618,-0.12685454910521266
bigram,0,0,2002,100,130,100,130,4.155758184399456,4.884694534672711,0.7289363502732549
bigram,0,0,7700,37,32,37,32,4.967960683075157,5.085805497918045,0.11784481484288811
bigram,0,0,351,96,58,93,58,4.674568412298545,5.311054728154478,0.6364863158559331
bigram,0,0,1485,94,75,93,73,4.652771941467901,4.619040708417693,-0.033731233050207976
bigram,0,0,4483,143,143,142,143,4.617919857859191,4.645507282759812,0.027587424900620938
bigram,0,0,5901,60,75,59,75,4.4483901377039725,4.014171670799454,-0.43421846690451815
bigram,0,0,1711,77,62,76,59,4.403208520021532,4.217950651962911,-0.18525786805862055
bigram,0,0,7803,44,53,44,53,3.9656932027375493,4.709659910426949,0.7439667076893999
bigram,0,0,4841,38,48,38,48,3.843831155289847,5.010245944062869,1.166414788773022
bigram,0,0,4031,110,99,110,99,4.453189583292062,4.655993512718741,0.20280392942667902
bigram,0,0,2831,129,106,128,106,4.553336000730565,4.230696130807529,-0.3226398699230355
bigram,0,0,3473,53,40,53,40,4.790681375506914,4.89762898318877,0.10694760768185585
bigram,0,0,7755,58,64,58,64,4.409769335376291,4.774610299165033,0.3648409637887422
bigram,0,0,920,41,41,41,41,3.7081060381080935,4.947167602255543,1.2390615641474492
bigram,0,0,2118,101,118,101,118,5.02558401404502,4.845951227060819,-0.17963278698420027
bigram,0,0,6174,74,64,74,64,4.972954282801397,5.245871804014314,0.2729175212129169
bigram,0,0,3761,49,61,49,61,4.483361607911635,4.753014570987616,0.2696529630759805
bigram,0,0,6257,73,42,72,42,4.956921025496478,4.753189113878069,-0.20373191161840953
bigram,0,0,6579,47,47,47,47,4.236117060038637,4.775380738792902,0.5392636787542644
bigram,0,0,3495,93,70,93,70,4.67884213130881,4.605848531265344,-0.07299360004346678
bigram,0,0,7474,81,41,81,41,4.520449284924033,4.246549005165878,-0.2739002797581547
bigram,0,0,8024,76,74,76,74,4.401966162074945,4.812973141248615,0.4110069791736697
bigram,0,0,7357,105,78,103,77,4.410172577471184,4.559981192754677,0.14980861528349276
